index,tweet_id,username,text,tweet_source,tweet_source_link,rt_count,fav_count,clean_text
10118,1467202910488567812,novasatus,RT @Erwin3e: @LindaSchD Deugdebielen van #kozp komen daar demonstreren met het uitgangspunt dat inwoners Volendam allemaal racisten zijn. E…,Twitter for iPhone,http://twitter.com/download/iphone,3,0,"['deugdebielen', 'kozp', 'komen', 'demonstreren', 'uitgangspunt', 'inwoners', 'volendam', 'allemaal', 'racisten', 'e']"
10125,1467202822261420037,zafer126513,"RT @Demir97735732: #lıt aşırı derece dipte kazandırmaya hazır 
#coin #BTC #bns zararı kısa sürede zarardan kara geçmek için, #LIT güzel yat…",Twitter for Android,http://twitter.com/download/android,1,0,"['l', 't', 'a', 'r', 'derece', 'dipte', 'kazand', 'rmaya', 'haz', 'r', 'coin', 'btc', 'bns', 'zarar', 'k', 'sa', 's', 'rede', 'zarardan', 'kara', 'mek', 'i', 'lit', 'g', 'zel', 'yat']"
10126,1467202816087310338,ItsmeLa92432949,"RT @xbmcnederland: @Doorbraakeu @kozwartepiet Vies volk zijn jullie, echt walgelijk, hulde aan de Vollendammers",Twitter for Android,http://twitter.com/download/android,1,0,"['vies', 'volk', 'jullie', 'echt', 'walgelijk', 'hulde', 'vollendammers']"
10129,1467202777420120069,ItsmeLa92432949,RT @Tijnpetje: @niet_en @Doorbraakeu @kozwartepiet Niet in Volendam. Wij zwichten niet voor linkse gesubsidieerde tokkies!,Twitter for Android,http://twitter.com/download/android,1,0,"['volendam', 'wij', 'zwichten', 'linkse', 'gesubsidieerde', 'tokkies']"
10136,1467202678598127621,gpalmen,RT @BramTheunissen1: Bye bye #kozp #volendam,Twitter for Android,http://twitter.com/download/android,1,0,"['bye', 'bye', 'kozp', 'volendam']"
10141,1467202598918889479,pvwell,"RT @woutschaap: Hulde voor Ingrid !
Jong en iets ouder hebben het juiste gedaan.

Gesubsidieerde #linkse ordeverstoorders, beroepswerkeloze…",Twitter Web App,https://mobile.twitter.com,1,0,"['hulde', 'ingrid', 'jong', 'ouder', 'juiste', 'gedaan', 'gesubsidieerde', 'linkse', 'ordeverstoorders', 'beroepswerkeloze']"
10142,1467202578870153218,AylinDodogan,RT @zachqlovebot: Every day the Netherlands gets a little more racist and I lose a little more hope. The fuck y'all doing. #ZwartePietIsRac…,Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['every', 'day', 'the', 'netherlands', 'gets', 'a', 'little', 'more', 'racist', 'and', 'i', 'lose', 'a', 'little', 'more', 'hope', 'the', 'fuck', 'y', 'all', 'doing', 'zwartepietisrac']"
10145,1467202536889372681,Arnopeperkoorn,RT @kozwartepiet: @seadanourhussen Ingrid be wildin’ https://t.co/y11rpswekC,Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['ingrid', 'be', 'wildin']"
10194,1467201921740062721,novasatus,"RT @Giodewappie: Kick out zwarte piet bekogeld met eieren, en terwijl de rest van NL zich rot lacht is er een kleine minderheid (voornameli…",Twitter for iPhone,http://twitter.com/download/iphone,2,0,"['kick', 'out', 'zwarte', 'piet', 'bekogeld', 'eieren', 'terwijl', 'rest', 'nl', 'rot', 'lacht', 'kleine', 'minderheid', 'voornameli']"
10195,1467201901875937284,TerlouwArie,RT @AsriasMoon: @TerlouwArie @Kees71234 #kozp kwam kleine kinderen  #terroriseren en werden door de locals tot de orde geroepen. Daarna dro…,Twitter for Android,http://twitter.com/download/android,1,0,"['kozp', 'kwam', 'kleine', 'kinderen', 'terroriseren', 'werden', 'locals', 'orde', 'geroepen', 'daarna', 'dro']"
10208,1467201757935771658,MarieAnne1482,RT @AartiNNNN: Ingrid ke maai Chodo. En ook met eieren bekogeld is #zwartepiet nog steeds #racisme. Ingrid en haar matties need to grow the…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['ingrid', 'ke', 'maai', 'chodo', 'eieren', 'bekogeld', 'zwartepiet', 'steeds', 'racisme', 'ingrid', 'matties', 'need', 'to', 'grow', 'the']"
10217,1467201617556656129,Nelliejs501,RT @nuncaparami: @UbedaMichel @telegraaf #kozp moet begrijpen dat Nederlanders dit hélemaal beu zijn. Ze kunnen er beter mee stoppen denk i…,Twitter for Android,http://twitter.com/download/android,5,0,"['kozp', 'begrijpen', 'nederlanders', 'h', 'lemaal', 'beu', 'beter', 'mee', 'stoppen', 'denk', 'i']"
10228,1467201498710953991,lindah56,RT @Suwanda7: @ashatenbroeke Vreedzaam ? 🤦🏽‍♀️  Ze kwamen puur om te provoceren!   En dat pikte #volendam niet en terecht !  En nu #kozp aa…,Twitter Web App,https://mobile.twitter.com,1,0,"['vreedzaam', 'kwamen', 'puur', 'provoceren', 'pikte', 'volendam', 'terecht', 'kozp', 'aa']"
10232,1467201432268984333,lindah56,"RT @yvanlunzen: @ashatenbroeke @wltrrr Ben je overtuigd van de vreedzaamheid van KOZP?
Je hebt dan zeker onder een steen geleefd de laatste…",Twitter Web App,https://mobile.twitter.com,2,0,"['overtuigd', 'vreedzaamheid', 'kozp', 'hebt', 'zeker', 'steen', 'geleefd', 'laatste']"
10264,1467200948988751884,lindah56,RT @ReitsLydia: Hoor ze schreeuwen die van kozp. Schaamteloos zooitje opruiers. Tetter in je eigen oren.,Twitter Web App,https://mobile.twitter.com,2,0,"['hoor', 'schreeuwen', 'kozp', 'schaamteloos', 'zooitje', 'opruiers', 'tetter', 'eigen', 'oren']"
10270,1467200828691918849,willlems66,"RT @S_Marjan: @WWoltersz @willlems66 @sas_pvv_ Je vervalt in herhaling, steeds meer mensen gaan zich verzetten tegen deze idioterie van KOZ…",Twitter for Android,http://twitter.com/download/android,1,0,"['vervalt', 'herhaling', 'steeds', 'mensen', 'gaan', 'verzetten', 'idioterie', 'koz']"
10316,1467200341032808454,DerdeJantje,RT @criticaenco: @DerdeJantje Airfryer is boring. Heel Holland heeft het gehad met het gesubsidieerde oeverloos gezeik over #zwartepiet Bov…,Twitter for Android,http://twitter.com/download/android,1,0,"['airfryer', 'boring', 'heel', 'holland', 'gehad', 'gesubsidieerde', 'oeverloos', 'gezeik', 'zwartepiet', 'bov']"
10366,1467199679901454341,Acj601,"RT @LPieterszn: @rblommestijn KOZP wordt toch betaald door Soros? Doel is om mensen tegen elkaar op te zetten, dat is  gelukt. Met racisme…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['kozp', 'betaald', 'soros', 'doel', 'mensen', 'elkaar', 'zetten', 'gelukt', 'racisme']"
10452,1467198457265991687,Acj601,RT @AlexKoopmans1: @BredewoldJulian @rblommestijn @Het_OM OM weet nergens van. Ook niet als #kozp levensgevaarlijke toeren met een bus uith…,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['weet', 'nergens', 'kozp', 'levensgevaarlijke', 'toeren', 'bus', 'uith']"
10457,1467198332158234624,Nelliejs501,"RT @beijerklaas: @sander_tweets Blank, we zijn blank. En komen gewoon op voor onze tradities, cultuur en identiteit en hebben geen behoefte…",Twitter for Android,http://twitter.com/download/android,2,0,"['blank', 'we', 'blank', 'komen', 'gewoon', 'onze', 'tradities', 'cultuur', 'identiteit', 'behoefte']"
10459,1467198275388428289,Acj601,"RT @AlexKoopmans1: @kgw17585685 @rblommestijn Levensgevaarlijke toeren uithalen met een bus van #kozp in voetgangersgebied rijden.
Hoe ziek…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['levensgevaarlijke', 'toeren', 'uithalen', 'bus', 'kozp', 'voetgangersgebied', 'rijden', 'ziek']"
10535,1467197248450842633,topsakal_nuray,RT @topsakal_nuray: #cryptocrash #justiceforkeyd #Crypto #macg #LaCasaDePapael5 #kozp #TXTatMMA2021 #instagramdown #BuguenGuenlerdenTrabzon…,Twitter for Android,http://twitter.com/download/android,3,0,"['cryptocrash', 'justiceforkeyd', 'crypto', 'macg', 'lacasadepapael5', 'kozp', 'txtatmma2021', 'instagramdown', 'buguenguenlerdentrabzon']"
10544,1467197175587295243,Eaglehaslanded0,"RT @HetEnige: Nou jongens zo moet je ze aan pakken. #kozp Dan houd je #zwartepiet veilig en van ons! Kut he, dat de meerderheid niet vindt…",TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['nou', 'jongens', 'pakken', 'kozp', 'houd', 'zwartepiet', 'veilig', 'kut', 'he', 'meerderheid', 'vindt']"
10551,1467197054954975234,GreefToby,RT @Percolator_HNJ: We geven de strijd voor het behoud van #ZwartePiet niet op! #DenHaag,Twitter for iPad,http://twitter.com/#!/download/ipad,145,0,"['we', 'geven', 'strijd', 'behoud', 'zwartepiet', 'denhaag']"
10559,1467196963439403016,PaulKuster4,RT @HenryJP5: Gelukkig zijn de #kozp demonstranten weer op weg naar huis … https://t.co/WOqkuwk91u,Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['gelukkig', 'kozp', 'demonstranten', 'weer', 'weg', 'huis']"
10609,1467196246679031817,KLaaroversteek,RT @TheGove67297330: Daar gaat je belastinggeld. KOZP wordt gewoon betaald door de overheid!,Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['gaat', 'belastinggeld', 'kozp', 'gewoon', 'betaald', 'overheid']"
10622,1467196127099371528,Bob74794984,"RT @ovcned: #Zwartepiet 
Middelvinger voor #KOZP 🖕 https://t.co/sBGyrCQesa",Twitter for Android,http://twitter.com/download/android,30,0,"['zwartepiet', 'middelvinger', 'kozp']"
10705,1467195139022114820,MarianaJansse11,RT @MSmitje: Vanmiddag #Sinterklaas gevierd met #zwartepiet uiteraard! Mijn #Twingirls zijn mega verwend! https://t.co/74yvWjrzG4,Twitter Web App,https://mobile.twitter.com,1,0,"['vanmiddag', 'sinterklaas', 'gevierd', 'zwartepiet', 'uiteraard', 'twingirls', 'mega', 'verwend']"
10716,1467194926765166592,WYH530,RT @name30_no: #HugodeQRankzinnige  #Joden #NoGreenPass  #PassSanitaire  #Tribunaal #iksteundoutzen  #ikdoenietmeermee #Utrecht #kozp #Hugo…,Twitter for Android,http://twitter.com/download/android,3,0,"['hugodeqrankzinnige', 'joden', 'nogreenpass', 'passsanitaire', 'tribunaal', 'iksteundoutzen', 'ikdoenietmeermee', 'utrecht', 'kozp', 'hugo']"
10758,1467194373305778183,harryfmik,RT @mickeymeat: @NHNieuws ....het hadden ook bakstenen kunnen zijn. Dus wees blij dat Volendam zo mild is geweest voor die beroeps werkeloz…,Twitter for Android,http://twitter.com/download/android,1,0,"['hadden', 'bakstenen', 'wees', 'blij', 'volendam', 'mild', 'beroeps', 'werkeloz']"
10808,1467193400633999361,Eaglehaslanded0,"RT @Misdefinitie: Beste fake news media, noem die dwazen van #KOzP geen demonstranten. Er was geen vergunning in Volendam, ze gingen met ge…",TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['beste', 'fake', 'news', 'media', 'noem', 'dwazen', 'kozp', 'demonstranten', 'vergunning', 'volendam', 'gingen']"
10810,1467193395844358144,gas_tegen,"RT @MediawatcherNL: De #demonstratie loopt niet optimaal.
Ze zijn bang voor deze vrouw.
Die eieren gooit.
#volendam #kozp https://t.co/Jnnr…",Twitter for Android,http://twitter.com/download/android,1,0,"['demonstratie', 'loopt', 'optimaal', 'bang', 'vrouw', 'eieren', 'gooit', 'volendam', 'kozp']"
10873,1467192218595303433,SUGenocide,"RT @SUGenocide: @marxismemax Nul argumenten en de teller loopt.

Probeer de agenda van #kozp (en als je durft de massamigratie waarmee ze b…",Twitter Web App,https://mobile.twitter.com,1,0,"['nul', 'argumenten', 'teller', 'loopt', 'probeer', 'agenda', 'kozp', 'durft', 'massamigratie', 'waarmee', 'b']"
10874,1467192200329142284,SUGenocide,RT @SUGenocide: @tranz_parency De aanval van #kozp op Zwarte Piet is gericht op gedwongen vernietiging van onze cultuur door vijandige zwar…,Twitter Web App,https://mobile.twitter.com,1,0,"['aanval', 'kozp', 'zwarte', 'piet', 'gericht', 'gedwongen', 'vernietiging', 'onze', 'cultuur', 'vijandige', 'zwar']"
10875,1467192199242788874,Eaglehaslanded0,RT @arja_brink: @NHNieuws heeft korte lijntjes met #kozp want anders hadden jullie het niet kunnen filmen van a tot z. Dus logisch dat #koz…,TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['korte', 'lijntjes', 'kozp', 'anders', 'hadden', 'jullie', 'filmen', 'a', 'z', 'logisch', 'koz']"
10877,1467192142695211013,Eaglehaslanded0,RT @vanDerBlije: Volendam Ahoy! Meppen die #Kozp #kozp https://t.co/zWZZFV9ksk,TweetDeck,https://about.twitter.com/products/tweetdeck,1,0,"['volendam', 'ahoy', 'meppen', 'kozp', 'kozp']"
10878,1467192097782521863,SUGenocide,"RT @SUGenocide: @RutgerGW Rutger @RutgerGW stop met deze leugens. #kozp komt niet om te ""demonstreren"" maar om GENOCIDE te plegen op het Ne…",Twitter Web App,https://mobile.twitter.com,1,0,"['rutger', 'stop', 'leugens', 'kozp', 'komt', 'demonstreren', 'genocide', 'plegen', 'ne']"
10886,1467192014542356483,assissicourt,"RT @connyschol: @AvanStraaten @thierrybaudet KOZP is een onderdeel van de NUC geleid door Mitchell Esajas. 
Hij zegt het in dit filmpje gew…",Twitter Web App,https://mobile.twitter.com,1,0,"['kozp', 'onderdeel', 'nuc', 'geleid', 'mitchell', 'esajas', 'zegt', 'filmpje', 'gew']"
10888,1467191990550994951,chrisinactie,RT @AlexvanNetten: Iets zegt me dat KOZP bewust heeft gekozen voor Volendam én helemaal niet rouwig is dat de Volendammers in hun publicita…,Twitter for Android,http://twitter.com/download/android,3,0,"['zegt', 'kozp', 'bewust', 'gekozen', 'volendam', 'n', 'helemaal', 'rouwig', 'volendammers', 'publicita']"
10906,1467191734576758786,EllenKegge,"RT @JeanLagaune: @EllenDG1975 Volendam, daar heeft KOZP toch het verkeerde dorp gekozen haha",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['volendam', 'kozp', 'verkeerde', 'dorp', 'gekozen', 'haha']"
10909,1467191720609734661,stut2711,RT @ovcned: #ZWARTEPIET https://t.co/KomHxqfd1K,Twitter Web App,https://mobile.twitter.com,6,0,['zwartepiet']
10911,1467191691161526287,stut2711,RT @ovcned: Wij willen #ZWARTEPIET https://t.co/xZkp9D6sJU,Twitter Web App,https://mobile.twitter.com,15,0,"['wij', 'willen', 'zwartepiet']"
10945,1467191226101342209,assissicourt,RT @tara_lemming: @HanSchilder @AvanStraaten @thierrybaudet Bange witte mensen die denken dat ze eeuwige schuld hebben aan het slavernijver…,Twitter Web App,https://mobile.twitter.com,1,0,"['bange', 'witte', 'mensen', 'denken', 'eeuwige', 'schuld', 'slavernijver']"
10946,1467191216450195461,LAMBIK_,RT @MarieAnne1482: Top actie van #kozp in #volendam Wat een agressie van de volendammers. Politie stond erbij en keek er naar. #kozp #zwart…,Twitter for Android,http://twitter.com/download/android,4,0,"['top', 'actie', 'kozp', 'volendam', 'agressie', 'volendammers', 'politie', 'stond', 'erbij', 'keek', 'kozp', 'zwart']"
10967,1467190991505530881,Nelliejs501,RT @blik_op: @lorenzovoort_ @EricRosil @HartvNL Die knakkers van KOZP zijn de racisten. En hebben er hun verdienmodel van gemaakt. Als je w…,Twitter for Android,http://twitter.com/download/android,3,0,"['knakkers', 'kozp', 'racisten', 'verdienmodel', 'gemaakt', 'w']"
10994,1467190605667356672,nico_anker,"RT @MissMel_12_: Sta er iedere dag achter, wat is er mis mee?

#deugers #kozp #aanrecht 😓",Twitter Web App,https://mobile.twitter.com,1,0,"['sta', 'iedere', 'dag', 'achter', 'mis', 'mee', 'deugers', 'kozp', 'aanrecht']"
11002,1467190408602083332,miekevanstigt,RT @SlySaidi: Zwarte Piet is racisme #KOZP,Twitter for Android,http://twitter.com/download/android,9,0,"['zwarte', 'piet', 'racisme', 'kozp']"
11011,1467190254373330952,Gerbijl,"RT @Hannesz1956: @Levensgeniete19 Het Waterloo van #KOZP. Eindelijk dan toch!!!
Mijn dag kan niet meer stuk.
#handenafvanzwartepiet
#volend…",Twitter for Android,http://twitter.com/download/android,1,0,"['waterloo', 'kozp', 'eindelijk', 'dag', 'stuk', 'handenafvanzwartepiet', 'volend']"
11013,1467190239928143878,sevincujeo,RT @RF5Aakrep: #ماكرون_في_جدة #محمد_بن_سلمان #kozp #السعودية #السعودية #SuperTunaByJin #LaCasaDePapael5 #LaCasaDePapael5 #psvutr #TXTatMMA2…,Twitter Web App,https://mobile.twitter.com,12,0,"['kozp', 'supertunabyjin', 'lacasadepapael5', 'lacasadepapael5', 'psvutr', 'txtatmma2']"
11021,1467190135552884737,assissicourt,RT @Tjerkje01: @AvanStraaten @thierrybaudet Wat je er ook van vind het is toch klasse van de Volendammers dat die nare lui van KOZP zijn ve…,Twitter Web App,https://mobile.twitter.com,1,0,"['vind', 'klasse', 'volendammers', 'nare', 'lui', 'kozp', 've']"
11038,1467189933567877133,assissicourt,RT @chrisarfak: @AvanStraaten @kaatje1919 @thierrybaudet #KOZP provocateurs…..beschermd door #D66 en #groenlinks,Twitter Web App,https://mobile.twitter.com,2,0,"['kozp', 'provocateurs', 'beschermd', 'd66', 'groenlinks']"
11040,1467189914097917956,Magica08678935,"RT @AquariusInRed: Nog nooit zo'n verzameling raboate racisten op een hoop gezien.
Maar we zijn nummer 1 tolerante land van de wereld toch.…",Twitter Web App,https://mobile.twitter.com,9,0,"['nooit', 'n', 'verzameling', 'raboate', 'racisten', 'hoop', 'gezien', 'we', 'nummer', '1', 'tolerante', 'land', 'wereld']"
11059,1467189515446099973,YvonnedeMoor,"RT @BeFree111177: BLM, ANTIFA, KOZP, EXTINCTION REBELLION.

#Soros #Marxist troepen - Soros gefinancierd #SocialEnigeering - Marxistische v…",Twitter for Android,http://twitter.com/download/android,5,0,"['blm', 'antifa', 'kozp', 'extinction', 'rebellion', 'soros', 'marxist', 'troepen', 'soros', 'gefinancierd', 'socialenigeering', 'marxistische', 'v']"
11081,1467189268087029760,Joyz6804,"RT @kamp_marian: Mitchell Esajas van KOZP geeft toe Zwarte Piet als ordinair breekijzer te gebruiken: uiteindelijk gaat het om geld, macht…",Twitter for Android,http://twitter.com/download/android,2,0,"['mitchell', 'esajas', 'kozp', 'geeft', 'toe', 'zwarte', 'piet', 'ordinair', 'breekijzer', 'gebruiken', 'uiteindelijk', 'gaat', 'geld', 'macht']"
11092,1467189191499001860,JanWimdeGraaf,RT @RicardoFreedom1: #MircoNontschew #cryptocrash #kozp #skijumpingfamily #MilletinSesiMersinde https://t.co/tl38GWBjAk,Twitter for Android,http://twitter.com/download/android,2,0,"['mirconontschew', 'cryptocrash', 'kozp', 'skijumpingfamily', 'milletinsesimersinde']"
11096,1467189148851314688,jan43576803,RT @henkrenst: @Hannesz1956 @Gerard1945X @gemEdamVolendam Stelletje terroristen dat KOZP net als die BLM en Urgenda . En die figuren krijge…,Twitter Web App,https://mobile.twitter.com,4,0,"['stelletje', 'terroristen', 'kozp', 'net', 'blm', 'urgenda', 'figuren', 'krijge']"
11146,1467188494720241670,lindah56,RT @monique31963: @DeStefVolendam Wat denk je nou zelf #kozp je komt de bus uit met een megafoon 📢 jullie zijn geen demonstranten maar beta…,Twitter for iPad,http://twitter.com/#!/download/ipad,1,0,"['denk', 'nou', 'kozp', 'komt', 'bus', 'megafoon', 'jullie', 'demonstranten', 'beta']"
11164,1467188292668084227,R1ckyDC,RT @KritischePatri: RT als je voor het behouden van Zwarte Piet bent. #kozp,Twitter for Android,http://twitter.com/download/android,5,0,"['behouden', 'zwarte', 'piet', 'bent', 'kozp']"
11181,1467188128716890114,Roel23098494,RT @AG28071973: Hulde voor de Helden van Volendam die het rascistische tuig van #kozp #Volendam uitgejaagd hebben. Top actie!!,Twitter for iPhone,http://twitter.com/download/iphone,8,0,"['hulde', 'helden', 'volendam', 'rascistische', 'tuig', 'kozp', 'volendam', 'uitgejaagd', 'top', 'actie']"
11188,1467188100816330763,13Hackett12,"RT @DunK_058: Als #kozp heel angstig was en zich aangevallen voelde in #volendam , mogen ze blij zijn dat ze destijds bij Joure zijn tegeng…",Twitter for Android,http://twitter.com/download/android,1,0,"['kozp', 'heel', 'angstig', 'aangevallen', 'voelde', 'volendam', 'mogen', 'blij', 'destijds', 'joure', 'tegeng']"
11189,1467188099822325766,Roel23098494,"RT @GirbeCameron: Is er al een reactie van #grapperhaus ?

Wedden:

#KOZP wordt bedolven onder steunbetuigingen en Grappie spreekt schande…",Twitter for iPhone,http://twitter.com/download/iphone,1,0,"['reactie', 'grapperhaus', 'wedden', 'kozp', 'bedolven', 'steunbetuigingen', 'grappie', 'spreekt', 'schande']"
11247,1467187331463618564,haaijer_gerda,RT @P_Knol: Dan gaat #kozp straks vast weer #huiliehuilie doen in de media.... #volendam https://t.co/arrerUtdcy,Twitter for Android,http://twitter.com/download/android,1,0,"['gaat', 'kozp', 'straks', 'vast', 'weer', 'huiliehuilie', 'media', 'volendam']"
11253,1467187236676513798,RaafMeneer,"RT @frmoutrspace: @HartvNL Hahahahaha, mooi!! Maar waarom staat dit onder 'misdaad' ? Hoewel, ik vind het ook wel misdadig wat KOZP met onz…",Twitter for Android,http://twitter.com/download/android,1,0,"['hahahahaha', 'mooi', 'waarom', 'staat', 'misdaad', 'hoewel', 'vind', 'wel', 'misdadig', 'kozp', 'onz']"
